"Internal - All"
"Address","Content","Status Code","Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","Size","Word Count","Level","Inlinks","Outlinks","External Outlinks","Hash","Response Time","Last Modified","Redirect URI"
"https://www.fedesarda.it/es/cerca?tag=orecchini+filigrana","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","15","0","0","","","",""
"http://www.fedesarda.it/it/collane-e-ciondoli-argento/163-corbula-ciondoli-sardi-gioielli-di-sardegna.html","text/html; charset=utf-8","200","OK","Corbula - Ciondoli in argento - Gioielli Sardi","46","346","Acquista ora una corbula sarda, tipico ciondolo della tradizione sarda, rivisitato in chiave originale. Tante novità nel nostro sito fedesarda.it","145","793","","0","Corbula - Ciondoli sardi - Gioielli di Sardegna","47","","0","","0","","0","index,follow","","","58848","488","3","43","107","5","d80ecbd7b40cff7776758a4431caaacd","0.645","",""
"http://www.fedesarda.it/c/17-medium_default/or-boucles-d-oreilles-en-filigrane.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2186","0","4","0","0","0","","0.037","Thu, 23 Oct 2014 05:00:00 GMT",""
"https://www.fedesarda.it/gb/search?tag=filigree+ring","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","16","0","0","","","",""
"http://www.fedesarda.it/81-cart_default/ciondolo-sardo-filigrana-argento-disco.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1634","0","4","0","0","0","","0.044","Wed, 15 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/81-thickbox_default/ciondolo-sardo-filigrana-argento-disco.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","77341","0","4","1","0","0","","0.048","Wed, 15 Oct 2014 05:00:00 GMT",""
"https://www.fedesarda.it/gb/search?tag=sardinian+ring","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","16","0","0","","","",""
"http://www.fedesarda.it/fr/13-or-anneaux-traditionnelle-sarde-fedi-sarde","text/html; charset=utf-8","200","OK","Anneaux d'or filigrane faites entièrement à la main. Acheter maintenant - FedeSarda.it","86","678","Bijoux en filigrane sarde en or et argent, ""Fedi Sarde"" de notre production, entièrement fait main. Consultez notre site Web","124","706","fede sarda, fede sarda oro,fedi sarde,fedina sarda,fede sarda prezzo,filigrana sarda,gioielli sardi","99","Or anneaux traditionnelle sarde ""Fedi Sarde"" ","45","","0","","0","","0","index,follow","","","72220","595","3","149","128","4","769feb536ded5b9436439b81013c460b","0.714","",""
"http://www.fedesarda.it/it/home/139-collana-in-filigrana-sarda-argento-dorato.html","text/html; charset=utf-8","200","OK","Collana in filigrana sarda - argento dorato e rosa - FedeSarda.it","65","505","","0","0","","0","Collana in filigrana sarda - argento dorato e rosa","50","","0","","0","","0","index,follow","","","50301","450","4","40","81","5","967f7f3e5a0cb3e1a40293a956dccf39","0.625","",""
"http://www.fedesarda.it/gb/home/40-sardinian-earrings-filigree-silver-leaf-small-clip-on.html","text/html; charset=utf-8","200","OK","Sardinian earrings, filigree silver, leaf small clip on","55","398","Sardinian filigree earrings with tiny dots and leaves. Here you can find the original Sardinian jewels!","103","568","","0","Sardinian earrings, filigree silver leaf small, clip-on","55","","0","","0","","0","index,follow","","","42812","410","4","22","61","5","ed1f8294ec8fd6e63b922b2650777541","0.605","",""
"http://www.fedesarda.it/129-home_default/boucles-d-oreilles-en-filigrane-sardes-l-argent-corbula.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11749","0","4","0","0","0","","0.05","Thu, 26 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/77-home_default/ciondolo-filigrana-corbula-argento-cn00.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8349","0","3","0","0","0","","0.044","Wed, 15 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/147-cart_default/orecchini-monachella-sfera-rosa.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1768","0","4","0","0","0","","0.036","Thu, 26 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/221-large_default/anello-uomo-argento-filigrana.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","16091","0","4","0","0","0","","0.077","Fri, 12 Feb 2016 10:14:31 GMT",""
"https://www.fedesarda.it/es/cerca?tag=filigrana+sarda","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","15","0","0","","","",""
"https://www.fedesarda.it/es/contactenos","text/html; charset=utf-8","200","OK","contáctenos - FedeSarda.it","26","216","Utilice nuestro formulario de contacto - Para más información, no dude en llamar a","82","475","contatto, modulo, e-mail","24","Servicio cliente - Contacte con nosotros","40","","0","","0","","0","index,follow","","","28870","331","3","93","54","4","2ded0add155e58867ad7611a3ede4111","0.515","",""
"http://www.fedesarda.it/it/fedi-sarde-oro/122-fede-sarda-maschile-oro-.html","text/html; charset=utf-8","200","OK","Fede sarda maschile in oro lavorata a mano. Gioiello uomo handmade.","67","562","Veretta sarda uomo lavorata con la tecnica della filigrana interamente a mano. Gioielli per uomo di tradizione sarda. Visita il nostro sito internet","148","823","","0","Fede sarda maschile oro giallo","30","","0","Fede sarda maschile/femminile in oro giallo ","44","","0","index,follow","","","103919","614","3","33","116","5","73896e263d86594a663d707ec193c0d9","0.829","",""
"http://www.fedesarda.it/fr/home/67-bijoux-boucles-d-oreilles-sardes-en-filigrane-sardes-plaque-or.html","text/html; charset=utf-8","200","OK","Bijoux - boucles d'oreilles sardes en filigrane sardes, plaqué or","65","497","Tous nos bijoux sardes sont faites avec soin et dévouement par des maîtres orfèvres. Nous sommes fiers d'être en filigrane depuis plus de 30 ans.","145","842","","0","Bijoux - boucles d'oreilles sardes en filigrane sardes, plaqué or","65","","0","","0","","0","index,follow","","","47369","461","4","30","61","5","fa87b9edf1e3a4cd657fb1f5b98084cf","0.707","",""
"http://www.fedesarda.it/139-home_default/boucles-d-oreilles-en-filigrane-fil-d-argent.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","7563","0","5","0","0","0","","0.047","Thu, 26 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/it/fedi-sarde-oro/123-anello-uomo-filigrana-oro-rodiato.html","text/html; charset=utf-8","200","OK","Fede sarda uomo fascia in filigrana lavorata a mano. Anello argento","67","537","Fascia fede sarda per uomo lavorata a mano in filigrana sarda. Anello composto da fascia in argento rivestita di finissima filigrana sarda. ","140","785","","0","Anello Fede sarda uomo in filigrana oro bianco rodiato","54","","0","Fede sarda uomo - fascia in filigrana RODIATO","45","Fede Sarda uomo in oro 750% rodiato","35","index,follow","","","92987","609","3","33","96","5","97cec326dc5bf4834b15ea57f93bc297","0.815","",""
"http://www.fedesarda.it/fr/home/139-sarde-collier-filigrane-en-argent-dore-et-rose.html","text/html; charset=utf-8","200","OK","Sarde collier en filigrane en argent - argent doré et rose - FedeSarda.it","73","561","","0","0","","0","Sarde collier en filigrane en argent - argent doré et rose","58","","0","","0","","0","index,follow","","","49719","482","5","20","81","5","1cbdcc90149516292265d5885fdde1ef","0.781","",""
"http://www.fedesarda.it/fr/14-anneau-de-mariage-sarde-argent","text/html; charset=utf-8","200","OK","Fois sardes traditionnelles d'argent - Les bijoux sardes sont à la recherche sur notre site - FedeSarda.it","106","819","Sur notre site vous trouverez une large gamme de bijoux en filigrane sarde, traditionnellement traitées. Visitez notre site Web!","128","723","fedi sarde, fedi sarde argento,anello fede sarda ,fedina sarda argento,filigrana sarda,gioielli online","102","anneau de mariage sarde, argent ","32","","0","","0","","0","index,follow","","","67149","572","3","147","128","4","45b81652e3c42235c719af03a3018097","0.725","",""
"http://www.fedesarda.it/256-home_default/orecchini-filigrana.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8627","0","4","0","0","0","","0.044","Thu, 19 May 2016 07:44:24 GMT",""
"http://www.fedesarda.it/it/12-anelli-fedi-sarde","text/html; charset=utf-8","200","OK","Fedine argento e oro - fedine sarde uniche ed inimitabili - FedeSarda.it","72","562","Produzione di fedine in argento e oro, fedine sarde completamente lavorate a mano. Scopri tutti in nostri prodotti unici ed originali.","134","746","fedine argento,fedine sarde,anello sardo","40","Anelli fedi sarde ","18","","0","Anelli fedi sarde","17","Anello uomo in filigrana sarda.","31","index,follow","","","72659","830","2","314","149","4","18bc3c4dd516159c4daab58193779e8e","0.809","",""
"http://www.fedesarda.it/260-large_default/artigianato-sardo-online-fede-sarda.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","44346","0","3","0","0","0","","0.04","Sat, 29 Oct 2016 18:33:24 GMT",""
"http://www.fedesarda.it/260-medium_default/artesania-en-linea-anillo-de-oro-cerdena-con-el-centro.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5526","0","4","0","0","0","","0.035","Sat, 29 Oct 2016 18:33:24 GMT",""
"http://www.fedesarda.it/it/home/151-anello-a-fascia-argento.html","text/html; charset=utf-8","200","OK","Anello a Fascia|Filigrana Sarda in Argento","42","336","Nuova Collezione - Anelli a Fascia in argento 925 e oro 750. Visita il nostro sito e scopri i nostri. Anelli, collane ed orecchi lavorati a mano. ","146","802","","0","Anello a fascia| Filigrana Argento","34","","0","Anello a fascia in argento 925. ","32","","0","index,follow","","","68671","476","3","22","63","5","61e8efdaad6aa38fa5b0ee3ef1480e99","0.816","",""
"http://www.fedesarda.it/it/contattaci","text/html; charset=utf-8","301","Moved Permanently","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","3","5","1","0","","0.191","","https://www.fedesarda.it/it/contattaci"
"http://www.fedesarda.it/127-home_default/gioielli-sardi-orecchini-filigrana-sarda-dorati-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10703","0","3","0","0","0","","0.042","Wed, 25 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/66-home_default/anello-fede-sarda-argento-1-filo-foglia.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5343","0","3","0","0","0","","0.03","Tue, 14 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/75-home_default/orecchini-filigrana-argento-pernio-a-foglia-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","10644","0","3","0","0","0","","0.046","Wed, 15 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/fr/15-boucles-d-oreilles-en-filigrane?p=3","text/html; charset=utf-8","200","OK","Boucles d'oreilles en filigrane - la production traditionnelle - fedesarda.it (3) - FedeSarda.it","96","714","Large gamme de boucles d'oreilles faits à la main. Travaillé avec la technique de filigrane sarde. Fabriqué entièrement en Italie","129","724","orecchini filigrana, filigrana sarda,orecchini filigrana sarda, orecchini oro, orecchini sardi","94","boucles d'oreilles en filigrane ","32","","0","boucles d'oreilles en filigrane","31","","0","index,follow","","","70562","626","4","12","139","4","fdf327b81cb0aed18fc8b9e0a117648b","0.676","",""
"http://www.fedesarda.it/fr/15-boucles-d-oreilles-en-filigrane?p=2","text/html; charset=utf-8","200","OK","Boucles d'oreilles en filigrane - la production traditionnelle - fedesarda.it (2) - FedeSarda.it","96","714","Large gamme de boucles d'oreilles faits à la main. Travaillé avec la technique de filigrane sarde. Fabriqué entièrement en Italie","129","724","orecchini filigrana, filigrana sarda,orecchini filigrana sarda, orecchini oro, orecchini sardi","94","boucles d'oreilles en filigrane ","32","","0","boucles d'oreilles en filigrane","31","","0","index,follow","","","69488","582","4","12","139","4","9714ae63a951058da79ca4c515fb0375","0.782","",""
"http://www.fedesarda.it/181-home_default/gioielli-sardi-fede-sarda-dorata-1-filo-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6665","0","3","0","0","0","","0.033","Fri, 06 Nov 2015 02:05:00 GMT",""
"http://www.fedesarda.it/fr/15-boucles-d-oreilles-en-filigrane?p=4","text/html; charset=utf-8","200","OK","Boucles d'oreilles en filigrane - la production traditionnelle - fedesarda.it (4) - FedeSarda.it","96","714","Large gamme de boucles d'oreilles faits à la main. Travaillé avec la technique de filigrane sarde. Fabriqué entièrement en Italie","129","724","orecchini filigrana, filigrana sarda,orecchini filigrana sarda, orecchini oro, orecchini sardi","94","boucles d'oreilles en filigrane ","32","","0","boucles d'oreilles en filigrane","31","","0","index,follow","","","55323","518","4","10","109","4","6c2d6e63ef24afd59dfa01a52c3eb9ef","0.629","",""
"http://www.fedesarda.it/img/cms/ring%20size.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","118146","0","4","0","0","0","","0.063","Wed, 19 Aug 2015 00:47:00 GMT",""
"http://www.fedesarda.it/gb/20-gold-necklaces-and-pendants","text/html; charset=utf-8","200","OK","Necklaces and pendants Sardinian - gold filigree handmade - FedeSarda.it","72","594","The filigree work and passion for the Sardinian tradition come together to create jewelry Sardinian high class. Look our collections","132","746","gioielli sardi,gioielli tradizionali,ciondoli filigrana oro,ciondoli oro,filigrana sarda","88","Gold necklaces and pendants ","28","","0","","0","","0","index,follow","","","42908","402","3","94","86","4","b75605bc8c3ba32c4ea519ce6551864d","0.659","",""
"https://www.fedesarda.it/fr/contactez-nous","text/html; charset=utf-8","200","OK","contactez-nous - FedeSarda.it","29","240","Utilisez notre formulaire de contact - Pour plus d'informations ne hésitez pas à appeler","88","497","contatto, modulo, e-mail","24","Service client - Contactez-nous","31","","0","","0","","0","index,follow","","","29106","323","3","137","53","4","6ad9ec9b69fe7ea34b8ac7f43617bf25","0.531","",""
"http://www.fedesarda.it/fr/boucles-d-oreilles-argent/61-boucles-d-oreilles-en-filigrane-d-argent-fil-de-rose.html","text/html; charset=utf-8","200","OK","Boucles d'oreilles en filigrane sardes, fil rose argent","55","410","Boucles d'oreilles faits à la main en filigrane. Nos oreilles sont faites avec des métaux hypoallergéniques et qualité garantie","127","709","","0","Boucles d'oreilles en filigrane d'argent fil de rose","52","","0","","0","","0","index,follow","","","59010","517","5","30","107","5","1db3538b4d82ebbb73313791a50bae2","0.772","",""
"http://www.fedesarda.it/fr/home/140-collier-en-argent-a-la-main-avec-des-boules-de-couleur.html","text/html; charset=utf-8","200","OK","bijoux sarde: Filigrane sarde artisanal","39","298","Production sarde artisanal bijoux. Réalisation de sardines religions et des bijoux de l'ancienne Sardaigne. La création de bijoux en filigrane moderne","150","851","","0","Collier en argent, à la main avec des boules de couleur","55","","0","","0","","0","index,follow","","","47329","466","5","20","73","5","30544d0bab3521b48c12ce4529fee513","0.772","",""
"http://www.fedesarda.it/222-cart_default/orecchini-filigrana-sarda-in-oro-giallo-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1560","0","3","0","0","0","","0.042","Fri, 12 Feb 2016 12:19:16 GMT",""
"http://www.fedesarda.it/239-home_default/croce-stilizzata-in-filigrana-d-argento-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6148","0","3","0","0","0","","0.04","Thu, 24 Mar 2016 17:00:04 GMT",""
"http://www.fedesarda.it/154-medium_default/fede-sarda-argento-veretta-due-fili-nido-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2776","0","3","0","0","0","","0.093","Sun, 10 May 2015 05:00:00 GMT",""
"http://www.fedesarda.it/it/home/31-fede-sarda-argento-filigrana-3-fili-foglia-.html","text/html; charset=utf-8","200","OK","Fede Sarda argento - Gioielli sardi tradizionali","48","364","Fede sarda tipica della tradizione nuorese filigrana sarda in argento. Nel nostro sito trovi fedi sarde in oro e argento e tutti i gioielli sardi che cerchi","156","839","","0","Fede Sarda Argento - 3 fili foglia","34","Fede Sarda argento 925% ","24","Fede Sarda argento 925%  Fedina sarda in argento 3 fili foglia. Anello realizzato in pressofusione e rifinito interamente a mano.Le nostre fedi sarde sono garantite made in Italy (Sardegna). ","191","Fede Sarda in argento ","22","index,follow","","","50210","614","3","37","62","5","4f02dfeb926532a4861aa2eb0d0e0224","0.844","",""
"https://www.fedesarda.it/gb/search?tag=gold+jewelry","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","16","0","0","","","",""
"http://www.fedesarda.it/258-home_default/sardegna-ciondolo-argento.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5709","0","3","0","0","0","","0.042","Mon, 29 Aug 2016 09:58:33 GMT",""
"http://www.fedesarda.it/fr/home/19-boucles-d-oreilles-en-filigrane-sardes-or-.html","text/html; charset=utf-8","200","OK","Sardes boucles d'oreilles en filigrane Corbula or jaune 750 entièrement faits à la main","87","679","Dans notre magasin, vous trouverez une large gamme de boucles d'oreilles or et d'argent, colliers et bagues typiquement sarde. Filigrane sarde traditionnel et moderne.","167","964","","0","Boucles d'oreilles en filigrane sardes or Corbula","49","","0","Orecchini filigrana sarda oro 750 corbula a pernio ","51","","0","index,follow","","","46296","493","3","31","63","5","e59de03889826a578103c36832074c2d","0.784","",""
"http://www.fedesarda.it/it/21-bracciali-filigrana","text/html; charset=utf-8","200","OK","Bracciali filigrana sarda - 100% handmade in Sardegna - FedeSarda.it","68","558","Eleganza e tradizione contraddistinguono i nostri gioielli sardi. Da noi trovi l' originale fede sarda, tutti i nostri gioielli sono lavorati a mano ","149","790","bracciali filigrana sarda,filigrana sarda,bracciali sardi,bracciali filigrana argento,filigrana argento","103","Bracciali filigrana ","20","","0","","0","","0","index,follow","","","68053","532","2","201","132","4","83597939af5ba24a127711b48a617022","0.728","",""
"http://www.fedesarda.it/it/collane-e-ciondoli-argento/165-croce-stilizzata-in-filigrana-d-argento-.html","text/html; charset=utf-8","200","OK","Croce stilizzata - Filigrana d' argento lavorata a mano","55","422","Vasta scelta di croci e ciondoli in filigrana sarda lavorati a mano. Da noi trovi croci tradizionali e stilizzate, ciondoli, collane, anelli e bracciali. ","154","814","","0","Croce stilizzata in argento lavorata a mano","43","","0","Ciondolo in filigrana tradizionale sarda cm.3,5 Disponibile anche in argento dorato","83","","0","index,follow","","","59223","519","3","43","107","5","c33a1f6bba5b4093fd8e19301629bb89","0.652","",""
"http://www.fedesarda.it/es/home/125-anillo-tradicional-de-cerdena.html","text/html; charset=utf-8","200","OK","Anillo de banda de oro blanco de filigrana artesanal de Cerdeña","63","508","Anillo de banda de la boda de Cerdeña en blanco rodio oro artesanal. Tradición e innovación en todos nuestros modelos. Descubra todas nuestras joyas","148","878","","0","Anillo de Cerdeña, banda de oro, rodio. Un hilo","47","","0","","0","","0","index,follow","","","53188","482","4","27","62","5","a9fb1c33759486f5b04f2c6d8dceae6b","0.865","",""
"http://www.fedesarda.it/145-home_default/-bijoux-sardes-boucles-d-oreilles-en-filigrane-balle-bruni.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","9099","0","4","0","0","0","","0.052","Thu, 26 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/42-home_default/anello-fede-sarda-in-filigrana-oro-fili-2-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","5342","0","2","0","0","0","","0.035","Sat, 11 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/118-large_default/pulsera-de-filigrana-de-cerdena-de-plata-dorada-con-bolas.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","29884","0","5","0","0","0","","0.047","Mon, 24 Nov 2014 06:00:00 GMT",""
"http://www.fedesarda.it/es/pulsera-de-filigrana-sarda/53-pulsera-de-filigrana-sarda-con-turquesa-y-onix.html","text/html; charset=utf-8","200","OK","Hecho a mano pulsera de plata. La joyería hecha en Italia","57","460","Da una joya totalmente artesanal. La joyería hecha en Italia. Satisfacción garantizada!","87","496","","0","Pulsera de filigrana sarda con turquesa y ónix","46","","0","","0","","0","index,follow","","","49618","493","4","13","81","5","3c7b8daf7b35bb6503ae894298a48a39","0.765","",""
"http://www.fedesarda.it/es/home/69-pendientes-filigrana-ball-rosa.html","text/html; charset=utf-8","200","OK","Aretes de filigrana - tradicional de Cerdeña Artesanía","54","423","Amplia variedad de pendientes hechos a mano de Cerdeña. Uso de la filigrana sarda en todas nuestras joyas. Pendientes con clase de oro y plata.","143","849","","0","Pendientes-filigrana-ball-rosa","30","","0","","0","","0","index,follow","","","46184","429","4","22","62","5","57c2f29aa949d5aa29257c26efaa14a8","0.779","",""
"http://www.fedesarda.it/255-home_default/collane-argento-in-filigrana-argento-925.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","8731","0","3","0","0","0","","0.045","Thu, 19 May 2016 07:40:23 GMT",""
"http://www.fedesarda.it/fr/home/47-boucles-d-oreilles-en-filigrane-sardes-l-argent-corbula.html","text/html; charset=utf-8","200","OK","Boucles d'oreilles Sardes, Corbula, fait main","45","351","Boucles d'oreilles argent faits à la main. Traditionnelle sarde Filigrane. pièces uniques","89","494","","0","Boucles d'oreilles en filigrane sardes, l'argent, Corbula","57","","0","","0","","0","index,follow","","","47219","455","4","31","64","5","3a784cf6d062df1b402df5778ae4ab3b","0.663","",""
"http://www.fedesarda.it/gb/content/18-cookies","text/html; charset=utf-8","200","OK","Cookies - FedeSarda.it","22","184","","0","0","","0","","0","","0","","0","","0","noindex,follow","","","26776","248","4","5","53","4","b2303098c981fe087e1c97e9893b1629","0.534","",""
"http://www.fedesarda.it/81-large_default/ciondolo-sardo-filigrana-argento-disco.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","27657","0","4","0","0","0","","0.045","Wed, 15 Oct 2014 05:00:00 GMT",""
"https://www.fedesarda.it/gb/search?tag=sardinian+jewellry","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","16","0","0","","","",""
"http://www.fedesarda.it/251-home_default/collane-lunghe-lavorazione-artigianale.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","12499","0","4","0","0","0","","0.048","Wed, 18 May 2016 17:55:26 GMT",""
"http://www.fedesarda.it/85-home_default/pulsera-de-filigrana-sarda-amatista-y-plata.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","4427","0","4","0","0","0","","0.04","Thu, 16 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/gb/store","text/html; charset=utf-8","200","OK","store - FedeSarda.it","20","159","Our store - Come visit","22","126","stores","6","Our stores","10","","0","","0","","0","index,follow","","","28037","344","3","44","53","4","502d34d13b85f9aa9133c4d66eff0c24","0.492","",""
"http://www.fedesarda.it/fr/home/110-bijoux-sardes-collier-de-filigrane-d-argent.html","text/html; charset=utf-8","200","OK","Bijoux sardes, collier de filigrane d'argent - FedeSarda.it","59","445","","0","0","","0","Bijoux sardes, collier de filigrane d'argent","44","","0","","0","","0","index,follow","","","42509","423","5","20","61","5","f2fb770bf8d53205f7f09ab3751b1acc","0.612","",""
"http://www.fedesarda.it/es/home/54-pulsera-con-gotas-filigrana-sarda-plata-y-turquesa.html","text/html; charset=utf-8","200","OK","Pulsera con gotas, filigrana sarda, plata y turquesa","52","405","Pulseras de plata hechos a mano. Joyas y originales preciosos. comprar Ahora","76","459","","0","Pulsera con gotas, filigrana sarda, plata y turquesa","52","","0","","0","","0","index,follow","","","43062","446","4","15","62","5","cb6aa7806118195ff481ef9c89c891a8","0.646","",""
"http://www.fedesarda.it/es/content/4-sobrenosotros","text/html; charset=utf-8","200","OK","sobre Nosotros - FedeSarda.it","29","241","Para saber quiénes somos","24","155","chi siamo, informazioni","23","Sobre Nosotros","14","","0","","0","","0","index,follow","","","27867","390","3","51","54","4","9384d5025bd8a631e7baeb41041aab93","0.454","",""
"https://www.fedesarda.it/gb/search?tag=gold+ring","","0","Blocked by Robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","0","0","4","16","0","0","","","",""
"http://www.fedesarda.it/it/23-gemelli-camicia","text/html; charset=utf-8","200","OK","Gemelli camicia in argento e oro a mano in filigrana sarda - FedeSarda.it","73","576","Realizzazione di gemelli camicia in filigrana sarda. Tutti i nostri gemelli sono realizzati interamente a mano. Guarda la nostra collezione di gioielli!","152","838","gemelli per camicia,gemelli oro,gemelli argento,bottone sardo,bottoni per camicia,gemelli camicia","97","Gemelli Camicia ","16","","0","I gemelli da camicia sardi: tradizione ed eleganza","50","I gemelli da camicia sardi: tradizione ed eleganza","50","index,follow","","","46303","547","2","200","87","4","f02aef23ed502813282bc67488e050a3","0.662","",""
"http://www.fedesarda.it/it/14-fedi-sarde-argento","text/html; charset=utf-8","200","OK","Gioielli in argento tradizionali - fedi sarde - FedeSarda.it","60","443","All'interno del nostro sito trovi una vasta gamma di gioielli in filigrana sarda, lavorati tradizionalmente. ","109","582","fedi sarde, fedi sarde argento,anello fede sarda ,fedina sarda argento,filigrana sarda,gioielli online","102","Fedi sarde argento ","19","","0","","0","","0","index,follow","","","68603","632","2","206","133","4","dfd6578ef2dd77bc1204279fdef16858","0.668","",""
"http://www.fedesarda.it/154-large_default/fede-sarda-argento-veretta-due-fili-nido-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","17095","0","3","0","0","0","","0.046","Sun, 10 May 2015 05:00:00 GMT",""
"http://www.fedesarda.it/254-cart_default/ciondolo-stella-con-centrale-in-turchese.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","1961","0","5","0","0","0","","0.043","Thu, 19 May 2016 07:27:11 GMT",""
"http://www.fedesarda.it/124-home_default/anello-argento-filigrana-sarda-online.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","11665","0","3","0","0","0","","0.039","Sun, 22 Feb 2015 06:00:00 GMT",""
"http://www.fedesarda.it/fr/home/41-boucles-d-oreilles-en-filigrane-pivot-d-argent-feuille-longue.html","text/html; charset=utf-8","200","OK","Filigrane bijoux sarde. Traditions qui continuent ....","54","402","Bijoux sardes en or et argent en filigrane sarde. Bijoux traditionnels créé par des artisans qualifiés","102","564","","0","Boucles d'oreilles en filigrane pivot d'argent, feuille longue","62","","0","","0","","0","index,follow","","","43611","453","4","33","61","5","8638f6db6e6c59051e9e4de32b275e1b","0.609","",""
"http://www.fedesarda.it/81-medium_default/ciondolo-sardo-filigrana-argento-disco.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","2547","0","4","0","0","0","","0.037","Wed, 15 Oct 2014 05:00:00 GMT",""
"http://www.fedesarda.it/191-home_default/collana-argento-dorato-.jpg","image/jpeg","200","OK","","0","0","","0","0","","0","","0","","0","","0","","0","","","","6762","0","4","0","0","0","","0.046","Thu, 26 Nov 2015 22:32:00 GMT",""
"http://www.fedesarda.it/fr/content/4-aProposDeNous","text/html; charset=utf-8","200","OK","À Propos De Nous - FedeSarda.it","31","267","Pour savoir qui nous sommes","27","171","chi siamo, informazioni","23","À Propos De Nous","16","","0","","0","","0","index,follow","","","28123","390","3","73","53","4","5b91c7be6758459866c37b256cdac377","0.487","",""
